Episode,Difficulty,DifficultyName,Reward,WindowAvg
2149,3,HARD,0.5648,0.5663
2150,3,HARD,0.5548,0.5657
2151,3,HARD,0.547,0.5654
2152,3,HARD,0.5722,0.5642
2153,3,HARD,0.5623,0.5638
2154,3,HARD,0.5764,0.5641
2155,3,HARD,0.5478,0.5637
2156,3,HARD,0.5734,0.5636
2157,3,HARD,0.5486,0.5632
2158,3,HARD,0.5565,0.5628
2159,3,HARD,0.5636,0.5624
2160,3,HARD,0.422,0.5592
2161,3,HARD,0.628,0.5603
2162,3,HARD,0.5719,0.5603
2163,3,HARD,0.5696,0.5605
2164,3,HARD,0.5268,0.5601
2165,3,HARD,0.5537,0.5594
2166,3,HARD,0.5831,0.5581
2167,3,HARD,0.5348,0.5563
2168,3,HARD,0.6033,0.5575
2169,3,HARD,0.5926,0.5563
2170,3,HARD,0.5559,0.5561
2171,3,HARD,0.5764,0.5563
2172,3,HARD,0.5981,0.5571
2173,3,HARD,0.5671,0.5576
2174,3,HARD,0.5482,0.5573
2175,3,HARD,0.5441,0.557
2176,3,HARD,0.6178,0.5592
2177,3,HARD,0.5615,0.5592
2178,3,HARD,0.5662,0.5596
2179,3,HARD,0.5602,0.5602
2180,3,HARD,0.5784,0.5598
2181,3,HARD,0.6598,0.5613
2182,3,HARD,0.5349,0.5589
2183,3,HARD,0.5719,0.5594
2184,3,HARD,0.5576,0.5593
2185,3,HARD,0.5629,0.5595
2186,3,HARD,0.586,0.5644
2187,3,HARD,0.5829,0.5653
2188,3,HARD,0.5239,0.5621
2189,3,HARD,0.5801,0.5623
2190,3,HARD,0.5782,0.5627
2191,3,HARD,0.5426,0.5622
2192,3,HARD,0.493,0.5616
2193,3,HARD,0.541,0.5604
2194,3,HARD,0.5813,0.5621
2195,3,HARD,0.5597,0.5612
2196,3,HARD,0.6444,0.5628
2197,3,HARD,0.5857,0.5627
2198,3,HARD,0.5696,0.5656
2199,3,HARD,0.5015,0.5644
2200,3,HARD,0.605,0.5654
2201,3,HARD,0.5425,0.5653
2202,3,HARD,0.6337,0.5665
2203,3,HARD,0.4616,0.5645
2204,3,HARD,0.5305,0.5636
2205,3,HARD,0.549,0.5636
2206,3,HARD,0.6608,0.5654
2207,3,HARD,0.5166,0.5647
2208,3,HARD,0.5625,0.5648
2209,3,HARD,0.5677,0.5649
2210,3,HARD,0.5456,0.5674
2211,3,HARD,0.6267,0.5674
2212,3,HARD,0.5421,0.5668
2213,3,HARD,0.5705,0.5668
2214,3,HARD,0.5523,0.5673
2215,3,HARD,0.5578,0.5674
2216,3,HARD,0.5697,0.5671
2217,3,HARD,0.6278,0.569
2218,3,HARD,0.5812,0.5685
2219,3,HARD,0.6295,0.5693
2220,3,HARD,0.5578,0.5693
2221,3,HARD,0.6708,0.5712
2222,3,HARD,0.5329,0.5699
2223,3,HARD,0.5484,0.5695
2224,3,HARD,0.5382,0.5693
2225,3,HARD,0.5676,0.5698
2226,3,HARD,0.5565,0.5686
2227,3,HARD,0.5659,0.5687
2228,3,HARD,0.5582,0.5685
2229,3,HARD,0.5717,0.5687
2230,3,HARD,0.5882,0.5689
2231,3,HARD,0.5654,0.567
2232,3,HARD,0.5583,0.5675
2233,3,HARD,0.5943,0.568
2234,3,HARD,0.5068,0.5669
2235,3,HARD,0.5917,0.5675
2236,3,HARD,0.5718,0.5672
2237,3,HARD,0.5831,0.5672
2238,3,HARD,0.5682,0.5681
2239,3,HARD,0.5833,0.5682
2240,3,HARD,0.5849,0.5683
2241,3,HARD,0.5665,0.5688
2242,3,HARD,0.562,0.5702
2243,3,HARD,0.5414,0.5702
2244,3,HARD,0.5522,0.5696
2245,3,HARD,0.6069,0.5705
2246,3,HARD,0.6085,0.5698
2247,3,HARD,0.5563,0.5692
2248,3,HARD,0.5651,0.5691
2249,3,HARD,0.4266,0.5677
2250,3,HARD,0.6254,0.5681
2251,3,HARD,0.4829,0.5669
2252,3,HARD,0.5178,0.5646
2253,3,HARD,0.6546,0.5684
2254,3,HARD,0.3909,0.5656
2255,3,HARD,0.5177,0.565
2256,3,HARD,0.5413,0.5626
2257,3,HARD,0.561,0.5635
2258,3,HARD,0.5472,0.5632
2259,3,HARD,0.5582,0.563
2260,3,HARD,0.6436,0.565
2261,3,HARD,0.5914,0.5642
2262,3,HARD,0.544,0.5643
2263,3,HARD,0.5586,0.564
2264,3,HARD,0.5432,0.5639
2265,3,HARD,0.5057,0.5628
2266,3,HARD,0.6475,0.5644
2267,3,HARD,0.5701,0.5632
2268,3,HARD,0.5512,0.5626
2269,3,HARD,0.6231,0.5625
2270,3,HARD,0.5603,0.5625
2271,3,HARD,0.5191,0.5595
2272,3,HARD,0.4475,0.5578
2273,3,HARD,0.5588,0.558
2274,3,HARD,0.6551,0.5603
2275,3,HARD,0.6386,0.5618
2276,3,HARD,0.4978,0.5606
2277,3,HARD,0.5507,0.5603
2278,3,HARD,0.5813,0.5607
2279,3,HARD,0.6492,0.5623
2280,3,HARD,0.6387,0.5633
2281,3,HARD,0.5694,0.5634
2282,3,HARD,0.5693,0.5636
2283,3,HARD,0.6578,0.5649
2284,3,HARD,0.5592,0.5659
2285,3,HARD,0.6658,0.5674
2286,3,HARD,0.5645,0.5673
2287,3,HARD,0.4306,0.5642
2288,3,HARD,0.6617,0.5661
2289,3,HARD,0.5688,0.5658
2290,3,HARD,0.5848,0.5658
2291,3,HARD,0.525,0.565
2292,3,HARD,0.6447,0.5666
2293,3,HARD,0.5834,0.5675
2294,3,HARD,0.5419,0.5673
2295,3,HARD,0.5598,0.5663
2296,3,HARD,0.568,0.5655
2297,3,HARD,0.5622,0.5656
2298,3,HARD,0.5753,0.5658
2299,3,HARD,0.5687,0.5687
2300,3,HARD,0.659,0.5693
2301,3,HARD,0.3683,0.567
2302,3,HARD,0.4064,0.5648
2303,3,HARD,0.5679,0.5631
2304,3,HARD,0.6333,0.5679
2305,3,HARD,0.5567,0.5687
2306,3,HARD,0.5397,0.5687
2307,3,HARD,0.5682,0.5688
2308,3,HARD,0.5909,0.5697
2309,3,HARD,0.5806,0.5701
2310,3,HARD,0.5657,0.5686
2311,3,HARD,0.5399,0.5676
2312,3,HARD,0.5709,0.5681
2313,3,HARD,0.592,0.5688
2314,3,HARD,0.6554,0.571
2315,3,HARD,0.5911,0.5727
2316,3,HARD,0.63,0.5724
2317,3,HARD,0.5727,0.5724
2318,3,HARD,0.5654,0.5727
2319,3,HARD,0.5747,0.5717
2320,3,HARD,0.5961,0.5725
2321,3,HARD,0.574,0.5736
2322,3,HARD,0.5453,0.5755
2323,3,HARD,0.5862,0.5761
2324,3,HARD,0.3507,0.57
2325,3,HARD,0.5909,0.569
2326,3,HARD,0.5684,0.5704
2327,3,HARD,0.5455,0.5703
2328,3,HARD,0.5752,0.5702
2329,3,HARD,0.581,0.5688
2330,3,HARD,0.479,0.5656
2331,3,HARD,0.5286,0.5648
2332,3,HARD,0.5707,0.5648
2333,3,HARD,0.5116,0.5619
2334,3,HARD,0.5919,0.5626
2335,3,HARD,0.5612,0.5605
2336,3,HARD,0.582,0.5608
2337,3,HARD,0.6073,0.5644
2338,3,HARD,0.5724,0.5626
2339,3,HARD,0.5279,0.5618
2340,3,HARD,0.5811,0.5617
2341,3,HARD,0.6386,0.564
2342,3,HARD,0.5921,0.5629
2343,3,HARD,0.5167,0.5616
2344,3,HARD,0.4789,0.5603
2345,3,HARD,0.5534,0.5602
2346,3,HARD,0.5713,0.5603
2347,3,HARD,0.581,0.5606
2348,3,HARD,0.584,0.5608
2349,3,HARD,0.4813,0.5591
2350,3,HARD,0.5788,0.5575
2351,3,HARD,0.5566,0.5612
2352,3,HARD,0.5436,0.564
2353,3,HARD,0.6536,0.5657
2354,3,HARD,0.6731,0.5665
2355,3,HARD,0.5519,0.5664
2356,3,HARD,0.5908,0.5674
2357,3,HARD,0.4684,0.5654
2358,3,HARD,0.6403,0.5664
2359,3,HARD,0.5632,0.566
2360,3,HARD,0.3862,0.5625
2361,3,HARD,0.5505,0.5627
2362,3,HARD,0.5749,0.5627
2363,3,HARD,0.5669,0.5622
2364,3,HARD,0.5645,0.5604
2365,3,HARD,0.5874,0.5604
2366,3,HARD,0.5838,0.5594
2367,3,HARD,0.5371,0.5587
2368,3,HARD,0.5295,0.558
2369,3,HARD,0.5627,0.5578
2370,3,HARD,0.5687,0.5572
2371,3,HARD,0.5431,0.5566
2372,3,HARD,0.5456,0.5566
2373,3,HARD,0.5631,0.5561
2374,3,HARD,0.4204,0.5575
2375,3,HARD,0.5503,0.5567
2376,3,HARD,0.5892,0.5571
2377,3,HARD,0.285,0.5519
2378,3,HARD,0.5898,0.5522
2379,3,HARD,0.5545,0.5517
2380,3,HARD,0.5533,0.5532
2381,3,HARD,0.5453,0.5535
2382,3,HARD,0.4982,0.5521
2383,3,HARD,0.5353,0.5525
2384,3,HARD,0.5061,0.5508
2385,3,HARD,0.5627,0.5508
2386,3,HARD,0.6538,0.5523
2387,3,HARD,0.4776,0.5497
2388,3,HARD,0.6085,0.5504
2389,3,HARD,0.5668,0.5512
2390,3,HARD,0.5599,0.5508
2391,3,HARD,0.5615,0.5492
2392,3,HARD,0.5666,0.5487
2393,3,HARD,0.4485,0.5473
2394,3,HARD,0.5253,0.5483
2395,3,HARD,0.5677,0.5486
2396,3,HARD,0.5336,0.5478
2397,3,HARD,0.5459,0.5471
2398,3,HARD,0.6161,0.5478
2399,3,HARD,0.5309,0.5487
2400,3,HARD,0.5701,0.5486
2401,3,HARD,0.5637,0.5487
2402,3,HARD,0.5994,0.5498
2403,3,HARD,0.66,0.55
2404,3,HARD,0.5795,0.5481
2405,3,HARD,0.3508,0.5441
2406,3,HARD,0.5794,0.5438
2407,3,HARD,0.5258,0.545
2408,3,HARD,0.5438,0.5431
2409,3,HARD,0.5702,0.5432
2410,3,HARD,0.506,0.5456
2411,3,HARD,0.5691,0.546
2412,3,HARD,0.5845,0.5462
2413,3,HARD,0.5455,0.5457
2414,3,HARD,0.5276,0.545
2415,3,HARD,0.4848,0.5429
2416,3,HARD,0.5016,0.5413
2417,3,HARD,0.5656,0.5419
2418,3,HARD,0.5582,0.5424
2419,3,HARD,0.6711,0.5446
2420,3,HARD,0.5378,0.544
2421,3,HARD,0.5741,0.5446
2422,3,HARD,0.577,0.5452
2423,3,HARD,0.5702,0.5454
2424,3,HARD,0.5507,0.548
2425,3,HARD,0.5659,0.5483
2426,3,HARD,0.517,0.5468
2427,3,HARD,0.5759,0.5527
2428,3,HARD,0.6246,0.5534
2429,3,HARD,0.5497,0.5533
2430,3,HARD,0.5846,0.5539
2431,3,HARD,0.4072,0.5511
2432,3,HARD,0.5632,0.5524
2433,3,HARD,0.5237,0.5522
2434,3,HARD,0.6425,0.5549
2435,3,HARD,0.5265,0.5542
2436,3,HARD,0.5693,0.5525
2437,3,HARD,0.5811,0.5546
2438,3,HARD,0.5627,0.5537
2439,3,HARD,0.5435,0.5532
2440,3,HARD,0.5426,0.5529
2441,3,HARD,0.5595,0.5528
2442,3,HARD,0.5678,0.5528
2443,3,HARD,0.585,0.5556
2444,3,HARD,0.5664,0.5564
2445,3,HARD,0.5756,0.5565
2446,3,HARD,0.5911,0.5577
2447,3,HARD,0.5448,0.5577
2448,3,HARD,0.4709,0.5548
2449,3,HARD,0.6089,0.5563
2450,3,HARD,0.5568,0.5561
2451,3,HARD,0.3949,0.5527
2452,3,HARD,0.405,0.5488
2453,3,HARD,0.5406,0.5464
2454,3,HARD,0.4578,0.544
2455,3,HARD,0.5632,0.5482
2456,3,HARD,0.6285,0.5492
2457,3,HARD,0.6828,0.5523
2458,3,HARD,0.5671,0.5528
2459,3,HARD,0.4885,0.5512
2460,3,HARD,0.6464,0.554
2461,3,HARD,0.4175,0.551
2462,3,HARD,0.5667,0.5506
2463,3,HARD,0.585,0.5514
2464,3,HARD,0.595,0.5527
2465,3,HARD,0.5702,0.5544
2466,3,HARD,0.564,0.5557
2467,3,HARD,0.5563,0.5555
2468,3,HARD,0.4356,0.5531
2469,3,HARD,0.5666,0.551
2470,3,HARD,0.5326,0.5509
2471,3,HARD,0.5663,0.5507
2472,3,HARD,0.4867,0.5489
2473,3,HARD,0.5658,0.5488
2474,3,HARD,0.562,0.549
2475,3,HARD,0.5168,0.5481
2476,3,HARD,0.5664,0.549
2477,3,HARD,0.5996,0.5495
2478,3,HARD,0.59,0.5488
2479,3,HARD,0.6019,0.5499
2480,3,HARD,0.5778,0.5497
2481,3,HARD,0.5759,0.5531
2482,3,HARD,0.278,0.5474
2483,3,HARD,0.5301,0.5475
2484,3,HARD,0.5379,0.5454
2485,3,HARD,0.637,0.5477
2486,3,HARD,0.5458,0.5472
2487,3,HARD,0.5801,0.5472
2488,3,HARD,0.6492,0.5489
2489,3,HARD,0.5651,0.5493
2490,3,HARD,0.5765,0.55
2491,3,HARD,0.6637,0.5521
2492,3,HARD,0.5501,0.5517
2493,3,HARD,0.589,0.5518
2494,3,HARD,0.5739,0.552
2495,3,HARD,0.3954,0.5484
2496,3,HARD,0.5546,0.5476
2497,3,HARD,0.5532,0.5478
2498,3,HARD,0.5584,0.5495
2499,3,HARD,0.5951,0.5493
2500,3,HARD,0.5876,0.5499
2501,3,HARD,0.5919,0.5538
2502,3,HARD,0.5646,0.557
2503,3,HARD,0.5491,0.5572
2504,3,HARD,0.6191,0.5604
2505,3,HARD,0.5747,0.5606
2506,3,HARD,0.4731,0.5575
2507,3,HARD,0.6369,0.5566
2508,3,HARD,0.5195,0.5557
2509,3,HARD,0.5406,0.5567
2510,3,HARD,0.5832,0.5554
2511,3,HARD,0.5454,0.558
2512,3,HARD,0.576,0.5582
2513,3,HARD,0.6638,0.5598
2514,3,HARD,0.5799,0.5595
2515,3,HARD,0.5499,0.5591
2516,3,HARD,0.5877,0.5595
2517,3,HARD,0.6367,0.5611
2518,3,HARD,0.5517,0.5635
2519,3,HARD,0.5502,0.5631
2520,3,HARD,0.5524,0.5635
2521,3,HARD,0.5803,0.5638
2522,3,HARD,0.5644,0.5654
2523,3,HARD,0.5893,0.5658
2524,3,HARD,0.5747,0.5661
2525,3,HARD,0.5606,0.567
2526,3,HARD,0.549,0.5666
2527,3,HARD,0.5725,0.5661
2528,3,HARD,0.5553,0.5654
2529,3,HARD,0.5633,0.5646
2530,3,HARD,0.6298,0.5656
2531,3,HARD,0.55,0.5651
2532,3,HARD,0.5585,0.5707
2533,3,HARD,0.5675,0.5715
2534,3,HARD,0.5919,0.5726
2535,3,HARD,0.5456,0.5707
2536,3,HARD,0.5613,0.571
2537,3,HARD,0.5715,0.5709
2538,3,HARD,0.5814,0.5695
2539,3,HARD,0.5733,0.5697
2540,3,HARD,0.682,0.5718
2541,3,HARD,0.5677,0.5699
2542,3,HARD,0.5753,0.5704
2543,3,HARD,0.5689,0.57
2544,3,HARD,0.5698,0.5699
2545,3,HARD,0.5649,0.5733
2546,3,HARD,0.5917,0.574
2547,3,HARD,0.3378,0.5697
2548,3,HARD,0.4567,0.5677
2549,3,HARD,0.5914,0.5676
2550,3,HARD,0.574,0.5673
2551,3,HARD,0.5494,0.5665
2552,3,HARD,0.5824,0.5668
2553,3,HARD,0.5568,0.567
2554,3,HARD,0.6421,0.5675
2555,3,HARD,0.5225,0.5664
2556,3,HARD,0.5536,0.568
2557,3,HARD,0.574,0.5668
2558,3,HARD,0.5785,0.5679
2559,3,HARD,0.5627,0.5684
2560,3,HARD,0.5811,0.5683
2561,3,HARD,0.5617,0.5687
2562,3,HARD,0.6376,0.5699
2563,3,HARD,0.5585,0.5678
2564,3,HARD,0.5891,0.568
2565,3,HARD,0.5481,0.5679
2566,3,HARD,0.5894,0.568
2567,3,HARD,0.6212,0.5677
2568,3,HARD,0.5855,0.5683
2569,3,HARD,0.5949,0.5692
2570,3,HARD,0.6644,0.5715
2571,3,HARD,0.6821,0.5735
2572,3,HARD,0.4026,0.5703
2573,3,HARD,0.5686,0.5699
2574,3,HARD,0.5615,0.5696
2575,3,HARD,0.47,0.5678
2576,3,HARD,0.5164,0.5671
2577,3,HARD,0.6241,0.5682
2578,3,HARD,0.4017,0.5651
2579,3,HARD,0.5777,0.5654
2580,3,HARD,0.5707,0.5642
2581,3,HARD,0.5549,0.5643
2582,3,HARD,0.5749,0.5646
2583,3,HARD,0.6177,0.5656
2584,3,HARD,0.593,0.5657
2585,3,HARD,0.5539,0.5658
2586,3,HARD,0.5521,0.5656
2587,3,HARD,0.4636,0.5635
2588,3,HARD,0.4105,0.5601
2589,3,HARD,0.6318,0.5612
2590,3,HARD,0.5602,0.5588
2591,3,HARD,0.5673,0.5588
2592,3,HARD,0.5948,0.5592
2593,3,HARD,0.5805,0.5594
2594,3,HARD,0.5505,0.559
2595,3,HARD,0.6246,0.5602
2596,3,HARD,0.564,0.5597
2597,3,HARD,0.568,0.5643
2598,3,HARD,0.5201,0.5655
2599,3,HARD,0.6232,0.5662
2600,3,HARD,0.5135,0.565
2601,3,HARD,0.5425,0.5648
2602,3,HARD,0.5825,0.5648
2603,3,HARD,0.5768,0.5652
2604,3,HARD,0.55,0.5634
2605,3,HARD,0.5569,0.5641
2606,3,HARD,0.5669,0.5643
2607,3,HARD,0.5809,0.5645
2608,3,HARD,0.5526,0.564
2609,3,HARD,0.5758,0.5642
2610,3,HARD,0.5766,0.5641
2611,3,HARD,0.584,0.5646
2612,3,HARD,0.5449,0.5627
2613,3,HARD,0.565,0.5629
2614,3,HARD,0.5606,0.5623
2615,3,HARD,0.5598,0.5625
2616,3,HARD,0.5761,0.5622
2617,3,HARD,0.5679,0.5612
2618,3,HARD,0.5931,0.5613
2619,3,HARD,0.6145,0.5617
2620,3,HARD,0.4998,0.5584
2621,3,HARD,0.5089,0.555
2622,3,HARD,0.5639,0.5582
2623,3,HARD,0.5716,0.5583
2624,3,HARD,0.5683,0.5584
2625,3,HARD,0.5995,0.561
2626,3,HARD,0.5594,0.5618
2627,3,HARD,0.6381,0.5621
2628,3,HARD,0.574,0.5656
2629,3,HARD,0.5566,0.5651
2630,3,HARD,0.574,0.5652
2631,3,HARD,0.6573,0.5673
2632,3,HARD,0.5478,0.5667
2633,3,HARD,0.5139,0.5646
2634,3,HARD,0.5154,0.5631
2635,3,HARD,0.5318,0.5627
2636,3,HARD,0.5006,0.5616
2637,3,HARD,0.5821,0.564
2638,3,HARD,0.582,0.5674
2639,3,HARD,0.5903,0.5666
2640,3,HARD,0.6237,0.5679
2641,3,HARD,0.3203,0.5629
2642,3,HARD,0.5892,0.5628
2643,3,HARD,0.6345,0.5639
2644,3,HARD,0.5622,0.5641
2645,3,HARD,0.6468,0.5646
2646,3,HARD,0.5784,0.5649
2647,3,HARD,0.5495,0.5645
2648,3,HARD,0.5842,0.5658
2649,3,HARD,0.5976,0.5653
2650,3,HARD,0.5468,0.5659
2651,3,HARD,0.4225,0.5635
2652,3,HARD,0.5846,0.5636
2653,3,HARD,0.5112,0.5623
2654,3,HARD,0.5078,0.5614
2655,3,HARD,0.5605,0.5615
2656,3,HARD,0.5942,0.562
2657,3,HARD,0.646,0.5633
2658,3,HARD,0.5715,0.5637
2659,3,HARD,0.4998,0.5622
2660,3,HARD,0.5917,0.5625
2661,3,HARD,0.469,0.5602
2662,3,HARD,0.4501,0.5583
2663,3,HARD,0.5347,0.5577
2664,3,HARD,0.5587,0.5576
2665,3,HARD,0.3873,0.5542
2666,3,HARD,0.5599,0.5539
2667,3,HARD,0.6465,0.5554
2668,3,HARD,0.5635,0.5548
2669,3,HARD,0.568,0.5539
2670,3,HARD,0.4048,0.552
2671,3,HARD,0.5387,0.5526
2672,3,HARD,0.5756,0.5528
2673,3,HARD,0.5811,0.553
2674,3,HARD,0.4882,0.5514
2675,3,HARD,0.4785,0.549
2676,3,HARD,0.567,0.5492
2677,3,HARD,0.5265,0.5469
2678,3,HARD,0.5293,0.546
2679,3,HARD,0.5708,0.5463
2680,3,HARD,0.5896,0.5466
2681,3,HARD,0.579,0.5451
2682,3,HARD,0.5888,0.5459
2683,3,HARD,0.5561,0.5467
2684,3,HARD,0.5752,0.5479
2685,3,HARD,0.6398,0.5501
2686,3,HARD,0.5626,0.5513
2687,3,HARD,0.582,0.5513
2688,3,HARD,0.568,0.5511
2689,3,HARD,0.6704,0.5527
2690,3,HARD,0.5903,0.552
2691,3,HARD,0.6574,0.5587
2692,3,HARD,0.5869,0.5587
2693,3,HARD,0.5505,0.557
2694,3,HARD,0.5671,0.5571
2695,3,HARD,0.3782,0.5517
2696,3,HARD,0.5718,0.5516
2697,3,HARD,0.5394,0.5514
2698,3,HARD,0.6417,0.5525
2699,3,HARD,0.5431,0.5515
2700,3,HARD,0.649,0.5535
2701,3,HARD,0.5655,0.5564
2702,3,HARD,0.4445,0.5536
2703,3,HARD,0.6585,0.5565
2704,3,HARD,0.5608,0.5576
2705,3,HARD,0.5492,0.5573
2706,3,HARD,0.5409,0.5563
2707,3,HARD,0.5974,0.5553
2708,3,HARD,0.4891,0.5536
2709,3,HARD,0.57,0.555
2710,3,HARD,0.5545,0.5543
2711,3,HARD,0.5683,0.5563
2712,3,HARD,0.5719,0.5587
2713,3,HARD,0.6275,0.5606
2714,3,HARD,0.5611,0.5606
2715,3,HARD,0.5522,0.5639
2716,3,HARD,0.5826,0.5644
2717,3,HARD,0.5695,0.5628
2718,3,HARD,0.5835,0.5632
2719,3,HARD,0.562,0.5631
2720,3,HARD,0.6421,0.5679
2721,3,HARD,0.5322,0.5677
2722,3,HARD,0.553,0.5673
2723,3,HARD,0.4137,0.5639
2724,3,HARD,0.5611,0.5654
2725,3,HARD,0.5695,0.5672
2726,3,HARD,0.639,0.5687
2727,3,HARD,0.6689,0.5715
2728,3,HARD,0.6078,0.5731
2729,3,HARD,0.4544,0.5707
2730,3,HARD,0.5656,0.5703
2731,3,HARD,0.5657,0.57
2732,3,HARD,0.6382,0.571
2733,3,HARD,0.5862,0.5716
2734,3,HARD,0.5373,0.5708
2735,3,HARD,0.6409,0.5709
2736,3,HARD,0.5681,0.571
2737,3,HARD,0.5756,0.5708
2738,3,HARD,0.6428,0.5723
2739,3,HARD,0.5382,0.5697
2740,3,HARD,0.5954,0.5698
2741,3,HARD,0.5696,0.568
2742,3,HARD,0.4737,0.5658
2743,3,HARD,0.5154,0.5651
2744,3,HARD,0.6704,0.5671
2745,3,HARD,0.5076,0.5697
2746,3,HARD,0.5696,0.5697
2747,3,HARD,0.5815,0.5705
2748,3,HARD,0.5524,0.5687
2749,3,HARD,0.5817,0.5695
2750,3,HARD,0.5317,0.5672
2751,3,HARD,0.3971,0.5638
2752,3,HARD,0.5128,0.5652
2753,3,HARD,0.5644,0.5633
2754,3,HARD,0.5772,0.5636
2755,3,HARD,0.5957,0.5645
2756,3,HARD,0.6202,0.5661
2757,3,HARD,0.6098,0.5664
2758,3,HARD,0.5624,0.5678
2759,3,HARD,0.5652,0.5677
2760,3,HARD,0.5356,0.5674
2761,3,HARD,0.5592,0.5672
2762,3,HARD,0.5594,0.5669
2763,3,HARD,0.5632,0.5657
2764,3,HARD,0.5439,0.5653
2765,3,HARD,0.5639,0.5655
2766,3,HARD,0.5897,0.5657
2767,3,HARD,0.2983,0.5603
2768,3,HARD,0.5356,0.5593
2769,3,HARD,0.5338,0.5587
2770,3,HARD,0.6295,0.5585
2771,3,HARD,0.5437,0.5587
2772,3,HARD,0.514,0.5579
2773,3,HARD,0.5749,0.5612
2774,3,HARD,0.6377,0.5627
2775,3,HARD,0.5785,0.5629
2776,3,HARD,0.5623,0.5613
2777,3,HARD,0.6598,0.5612
2778,3,HARD,0.5004,0.559
2779,3,HARD,0.5805,0.5615
2780,3,HARD,0.6027,0.5623
2781,3,HARD,0.5789,0.5625
2782,3,HARD,0.6332,0.5624
2783,3,HARD,0.5492,0.5617
2784,3,HARD,0.6017,0.563
2785,3,HARD,0.5584,0.5613
2786,3,HARD,0.5531,0.561
2787,3,HARD,0.5715,0.5609
2788,3,HARD,0.5729,0.5596
2789,3,HARD,0.3926,0.5566
2790,3,HARD,0.416,0.5531
2791,3,HARD,0.4856,0.5514
2792,3,HARD,0.5594,0.5531
2793,3,HARD,0.5892,0.5546
2794,3,HARD,0.6767,0.5547
2795,3,HARD,0.5913,0.5564
2796,3,HARD,0.5926,0.5568
2797,3,HARD,0.4776,0.5547
2798,3,HARD,0.6777,0.5572
2799,3,HARD,0.5641,0.5569
2800,3,HARD,0.4999,0.5563
2801,3,HARD,0.5598,0.5595
2802,3,HARD,0.5485,0.5602
2803,3,HARD,0.5736,0.5604
2804,3,HARD,0.5616,0.5601
2805,3,HARD,0.5503,0.5592
2806,3,HARD,0.533,0.5574
2807,3,HARD,0.5796,0.5568
2808,3,HARD,0.5758,0.5571
2809,3,HARD,0.5747,0.5573
2810,3,HARD,0.5947,0.5585
2811,3,HARD,0.6637,0.5606
2812,3,HARD,0.4144,0.5577
2813,3,HARD,0.5776,0.558
2814,3,HARD,0.5612,0.5583
2815,3,HARD,0.5754,0.5585
2816,3,HARD,0.624,0.5592
2817,3,HARD,0.5616,0.5645
2818,3,HARD,0.3957,0.5617
2819,3,HARD,0.5759,0.5625
2820,3,HARD,0.5929,0.5618
2821,3,HARD,0.5885,0.5627
2822,3,HARD,0.5687,0.5638
2823,3,HARD,0.5339,0.563
2824,3,HARD,0.5649,0.5615
2825,3,HARD,0.5601,0.5612
2826,3,HARD,0.5908,0.5617
2827,3,HARD,0.5584,0.5597
2828,3,HARD,0.5762,0.5612
2829,3,HARD,0.4062,0.5577
2830,3,HARD,0.568,0.557
2831,3,HARD,0.5467,0.5564
2832,3,HARD,0.5798,0.5553
2833,3,HARD,0.384,0.552
2834,3,HARD,0.5322,0.5506
2835,3,HARD,0.5524,0.5505
2836,3,HARD,0.5608,0.5507
2837,3,HARD,0.5575,0.5504
2838,3,HARD,0.5069,0.5491
2839,3,HARD,0.5757,0.5527
2840,3,HARD,0.4132,0.5527
2841,3,HARD,0.5545,0.554
2842,3,HARD,0.53,0.5535
2843,3,HARD,0.575,0.5532
2844,3,HARD,0.5496,0.5506
2845,3,HARD,0.5723,0.5502
2846,3,HARD,0.5691,0.5498
2847,3,HARD,0.5611,0.5514
2848,3,HARD,0.5819,0.5495
2849,3,HARD,0.5602,0.5495
2850,3,HARD,0.5753,0.551
2851,3,HARD,0.5633,0.551
2852,3,HARD,0.549,0.551
2853,3,HARD,0.5881,0.5513
2854,3,HARD,0.6504,0.5531
2855,3,HARD,0.5609,0.5533
2856,3,HARD,0.6341,0.5553
2857,3,HARD,0.5691,0.5551
2858,3,HARD,0.3989,0.5516
2859,3,HARD,0.5407,0.5509
2860,3,HARD,0.5842,0.5507
2861,3,HARD,0.5027,0.5475
2862,3,HARD,0.5878,0.551
2863,3,HARD,0.5588,0.5506
2864,3,HARD,0.5624,0.5506
2865,3,HARD,0.5759,0.5506
2866,3,HARD,0.6333,0.5508
2867,3,HARD,0.554,0.5506
2868,3,HARD,0.557,0.5539
2869,3,HARD,0.5515,0.5534
2870,3,HARD,0.3716,0.549
2871,3,HARD,0.5714,0.5486
2872,3,HARD,0.5103,0.5474
2873,3,HARD,0.5672,0.5481
2874,3,HARD,0.5751,0.5483
2875,3,HARD,0.5797,0.5487
2876,3,HARD,0.553,0.548
2877,3,HARD,0.5688,0.5482
2878,3,HARD,0.5662,0.548
2879,3,HARD,0.5635,0.5511
2880,3,HARD,0.547,0.5507
2881,3,HARD,0.5918,0.5516
2882,3,HARD,0.4087,0.5482
2883,3,HARD,0.5837,0.5522
2884,3,HARD,0.5773,0.5531
2885,3,HARD,0.5111,0.5522
2886,3,HARD,0.5509,0.552
2887,3,HARD,0.5527,0.5519
2888,3,HARD,0.5783,0.5534
2889,3,HARD,0.5707,0.5533
2890,3,HARD,0.5023,0.5551
2891,3,HARD,0.5511,0.555
